"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value"
"0","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:26","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_dmul_pred_on.sum","inst","1,048,576"
"0","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:26","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_fadd_pred_on.sum","inst","0"
"0","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:26","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","524,288"
"0","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:26","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_fmul_pred_on.sum","inst","0"
"0","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:26","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_hadd_pred_on.sum","inst","0"
"0","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:26","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_hfma_pred_on.sum","inst","0"
"0","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:26","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_hmul_pred_on.sum","inst","0"
"0","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:26","1","7","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","21.22"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","dram__bytes.sum","byte","1,048,832"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed","%","15.25"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","7.76"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","gpu__time_duration.sum","nsecond","7,360"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","l1tex__t_bytes.sum","byte","4,325,376"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","l1tex__throughput.avg.pct_of_peak_sustained_elapsed","%","10.43"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","lts__t_bytes.sum","byte","5,610,784"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","lts__throughput.avg.pct_of_peak_sustained_elapsed","%","21.84"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__cycles_elapsed.avg","cycle","7,551.94"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__cycles_elapsed.avg.per_second","cycle/second","1,026,079,408.21"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","0"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_dadd_pred_on.sum","inst","0"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_dfma_pred_on.sum","inst","163,840"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_dmul_pred_on.sum","inst","262,144"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_fadd_pred_on.sum","inst","0"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","131,072"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_fmul_pred_on.sum","inst","0"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_hadd_pred_on.sum","inst","0"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_hfma_pred_on.sum","inst","0"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_hmul_pred_on.sum","inst","0"
"1","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","14.21"
"2","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","dram__bytes.sum","byte","4,194,560"
"2","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed","%","33.75"
"2","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","18.96"
"2","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","gpu__time_duration.sum","nsecond","11,968"
"2","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","l1tex__t_bytes.sum","byte","17,301,504"
"2","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","l1tex__throughput.avg.pct_of_peak_sustained_elapsed","%","18.57"
"2","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","lts__t_bytes.sum","byte","20,428,384"
"2","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","lts__throughput.avg.pct_of_peak_sustained_elapsed","%","44.73"
"2","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__cycles_elapsed.avg","cycle","12,377.24"
"2","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__cycles_elapsed.avg.per_second","cycle/second","1,034,194,580.61"
"2","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","0"
"2","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_dadd_pred_on.sum","inst","0"
"2","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_dfma_pred_on.sum","inst","655,360"
"2","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_dmul_pred_on.sum","inst","1,048,576"
"2","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_fadd_pred_on.sum","inst","0"
"2","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","524,288"
"2","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_fmul_pred_on.sum","inst","0"
"2","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_hadd_pred_on.sum","inst","0"
"2","33512","python3.6","127.0.0.1","void at::native::(anonymous namespace)::fused_dropout_kernel_vec<double, double, unsigned int, 1, 4>(at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<double, unsigned int>, at::cuda::detail::TensorInfo<unsigned char, unsigned int>, unsigned int, double, at::PhiloxCudaState)","2022-Nov-17 14:13:27","1","7","Command line profiler metrics","sm__sass_thread_inst_executed_op_hfma_pred_on.sum","inst","0"
